measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,26,Papua New Guinea,3,Both,22,All Ages,724,Interpersonal violence,1,Number,2017,994.3001135277608,1318.5845836241706,590.1688320907136
1,Deaths,27,Samoa,1,Male,22,All Ages,724,Interpersonal violence,1,Number,2017,4.2052218620031665,6.888505001455524,2.6458342694525885
1,Deaths,27,Samoa,2,Female,22,All Ages,724,Interpersonal violence,1,Number,2017,1.925159791319763,2.8942608430490218,1.034571242079633
1,Deaths,27,Samoa,3,Both,22,All Ages,724,Interpersonal violence,1,Number,2017,6.130381653322934,9.358772183133494,4.015211046001003
1,Deaths,376,Northern Mariana Islands,1,Male,22,All Ages,724,Interpersonal violence,1,Number,2017,1.6698915616707504,2.4138385009647054,1.2800903590796968
1,Deaths,376,Northern Mariana Islands,2,Female,22,All Ages,724,Interpersonal violence,1,Number,2017,0.6059482713117669,0.793752165253754,0.4055661419480258
1,Deaths,376,Northern Mariana Islands,3,Both,22,All Ages,724,Interpersonal violence,1,Number,2017,2.2758398329825127,3.016255061727732,1.8038659239301775
1,Deaths,129,Honduras,1,Male,22,All Ages,724,Interpersonal violence,1,Number,2017,3118.3391984827103,4028.8722382744945,2072.553715469851
1,Deaths,129,Honduras,2,Female,22,All Ages,724,Interpersonal violence,1,Number,2017,1035.6944015020995,1469.5402742695435,487.0452006679081
1,Deaths,129,Honduras,3,Both,22,All Ages,724,Interpersonal violence,1,Number,2017,4154.033599984811,5212.991625143193,2717.493454093162
1,Deaths,179,Ethiopia,1,Male,22,All Ages,724,Interpersonal violence,1,Number,2017,5227.357207209856,8369.075676558661,4269.789706874089
1,Deaths,179,Ethiopia,2,Female,22,All Ages,724,Interpersonal violence,1,Number,2017,1746.064641614421,2712.661339010415,1373.4421093109024
1,Deaths,179,Ethiopia,3,Both,22,All Ages,724,Interpersonal violence,1,Number,2017,6973.4218488242705,10010.738510768571,5877.955763858883
1,Deaths,105,Antigua and Barbuda,1,Male,22,All Ages,724,Interpersonal violence,1,Number,2017,3.8057376420952598,4.335229784669851,3.341312371623877
1,Deaths,105,Antigua and Barbuda,2,Female,22,All Ages,724,Interpersonal violence,1,Number,2017,0.9479060547705077,1.104429230636543,0.8060632461134838
1,Deaths,105,Antigua and Barbuda,3,Both,22,All Ages,724,Interpersonal violence,1,Number,2017,4.753643696865763,5.326245238932827,4.253144421054671
1,Deaths,28,Solomon Islands,1,Male,22,All Ages,724,Interpersonal violence,1,Number,2017,24.931263495138566,34.29957545735873,12.156142372655845
1,Deaths,28,Solomon Islands,2,Female,22,All Ages,724,Interpersonal violence,1,Number,2017,8.392404172298868,11.811227671460879,5.6020933154129455
1,Deaths,28,Solomon Islands,3,Both,22,All Ages,724,Interpersonal violence,1,Number,2017,33.32366766743746,43.684791482898156,20.552129710973052
1,Deaths,6,China,1,Male,22,All Ages,724,Interpersonal violence,1,Number,2017,9735.31541213055,14976.70320383566,8228.64967178292
1,Deaths,6,China,2,Female,22,All Ages,724,Interpersonal violence,1,Number,2017,4800.261127155052,6987.769463089735,3710.187244566783
1,Deaths,6,China,3,Both,22,All Ages,724,Interpersonal violence,1,Number,2017,14535.576539285616,20691.11163632298,12663.24035195986
1,Deaths,127,El Salvador,1,Male,22,All Ages,724,Interpersonal violence,1,Number,2017,3070.101218032455,3832.7117605359344,2132.8394983766866
1,Deaths,127,El Salvador,2,Female,22,All Ages,724,Interpersonal violence,1,Number,2017,380.6008894700915,506.2731538276349,227.03478955816263
